user_id,history
2886,Wild Wild West - Last Man Standing - Money Talks
2887,End of Days - Dante's Peak - Speed 2: Cruise Control
2888,"Fox and the Hound, The - Alice in Wonderland - E.T. the Extra-Terrestrial"
2889,Dead Man Walking - Key Largo - Network
2890,Dick Tracy - Last Action Hero - Twister
2891,"She's All That - Sixth Sense, The - Talented Mr. Ripley, The"
2892,Mission: Impossible - Gone in 60 Seconds - Hollow Man
2893,Full Metal Jacket - Barry Lyndon
2894,"Under Siege 2: Dark Territory - Batman Forever - Karate Kid, Part II, The"
2895,"Blood Simple - Women on the Verge of a Nervous Breakdown - Right Stuff, The"
2896,Teenage Mutant Ninja Turtles III - Jerry Springer: Ringmaster - Richie Rich
2897,"Wolf - American Werewolf in London, An - Never Cry Wolf"
2898,"Astronaut's Wife, The - Arachnophobia - Bug's Life, A"
2899,Dr. No - Batman - Starship Troopers
2900,"So I Married an Axe Murderer - Lion King, The - Hamlet"
2901,Indiana Jones and the Last Crusade - Strangers on a Train - Married to the Mob
2902,Shakespeare in Love - Being John Malkovich
2903,"Wayne's World 2 - World Is Not Enough, The - Legends of the Fall"
2904,Fight Club - Meet the Parents - Mifune (Mifunes sidste sang)
2905,"Twelve Monkeys - Abyss, The - Jurassic Park"
2906,"Who Framed Roger Rabbit? - True Grit - Mark of Zorro, The"
2907,"Popeye - Blue Lagoon, The - Money Pit, The"
2908,Poltergeist - Wes Craven's New Nightmare
2909,"Virtuosity - City Hall - Perfect Storm, The"
2910,"Rage: Carrie 2, The - Nightmare on Elm Street Part 2: Freddy's Revenge, A - Star Wars: Episode VI - Return of the Jedi"
2911,Autumn in New York - Cruel Intentions - Double Jeopardy
2912,Being John Malkovich - Arachnophobia - Austin Powers: The Spy Who Shagged Me
2913,"Total Recall - Song of the South - Cook the Thief His Wife & Her Lover, The"
2914,Austin Powers: International Man of Mystery - Ferris Bueller's Day Off - High Fidelity
2915,"Usual Suspects, The - Fargo - I Went Down"
2916,"Wayne's World - Tao of Steve, The - Mighty Aphrodite"
2917,"Shawshank Redemption, The - Crumb - Annie Hall"
2918,"Contender, The - Keeping the Faith - Meet the Parents"
2919,"NeverEnding Story, The - Labyrinth - Running Man, The"
2920,Beneath the Planet of the Apes - White Men Can't Jump
2921,Judge Dredd - Lawnmower Man 2: Beyond Cyberspace - Robocop 3
2922,"Highlander - Highlander III: The Sorcerer - Island of Dr. Moreau, The"
2923,Blazing Saddles - Alien
2924,"Wild Wild West - Matrix, The - Saving Private Ryan"
2925,Frequency - Bless the Child
2926,First Knight - Mars Attacks! - Hope Floats
2927,"Stand by Me - Raiders of the Lost Ark - Treasure of the Sierra Madre, The"
2928,"Fistful of Dollars, A - Back to the Future Part III - Quick and the Dead, The"
2929,"Nick of Time - Replacement Killers, The - Client, The"
2930,"Exorcist, The - Rosemary's Baby"
2931,Money Train - Anaconda - Firestorm
2932,"Heat - Talented Mr. Ripley, The - Devil's Advocate, The"
2933,Aliens - Rain Man - Mad Max 2 (a.k.a. The Road Warrior)
2934,"Misérables, Les - For Whom the Bell Tolls - Babe: Pig in the City"
2935,54 - Austin Powers: The Spy Who Shagged Me - Arachnophobia
2936,"Bug's Life, A - Mary Poppins - Little Princess, A"
2937,White Men Can't Jump - Star Wars: Episode I - The Phantom Menace - Face/Off
2938,"Roger & Me - Fargo - Sound of Music, The"
2939,So I Married an Axe Murderer - Supercop - Die Hard 2
2940,"Crow, The - Speed - Enemy of the State"
2941,"Clue - Mask, The - Boy Who Could Fly, The"
2942,"Adventures of Robin Hood, The - Howards End - Player, The"
2943,"Fly, The - Heavy Metal - Total Recall"
2944,Aladdin - Kicking and Screaming - Modern Times
2945,Swingers - Outside Providence - Rushmore
2946,Star Trek: The Motion Picture - Rising Sun - Waterworld
2947,Do the Right Thing - Amadeus - Stand by Me
2948,"How to Be a Player - Almost Famous - Replacements, The"
2949,Who Framed Roger Rabbit? - Wild Wild West - X-Men
2950,Mickey Blue Eyes - Six Days Seven Nights - Twister
2951,"Bronx Tale, A - Edward Scissorhands - Schindler's List"
2952,"Princess Bride, The - Drunken Master (Zui quan) - Limey, The"
2953,"Secret of Roan Inish, The - Talented Mr. Ripley, The - Summer of Sam"
2954,"Talented Mr. Ripley, The - South Park: Bigger, Longer and Uncut - Stuart Little"
2955,"Eyes Wide Shut - General's Daughter, The - I Saw What You Did"
2956,Timecop - Judge Dredd - Planet of the Apes
2957,"South Park: Bigger, Longer and Uncut - Clerks - Ben-Hur"
2958,"Shakespeare in Love - Sixth Sense, The - Sleepy Hollow"
2959,Dogma - Rosencrantz and Guildenstern Are Dead - Ronin
2960,Reservoir Dogs - Shakespeare in Love - Annie Hall
2961,"Planet of the Apes - Nightmare Before Christmas, The - Star Trek: The Wrath of Khan"
2962,Desperado - Ransom - B. Monkey
2963,"Misérables, Les - Hate (Haine, La) - Dead Poets Society"
2964,Fargo - Stand by Me - Like Water for Chocolate (Como agua para chocolate)
2965,"To Sir with Love - Sixth Sense, The - Sleepers"
2966,"Hurricane, The - Mrs. Doubtfire - White Men Can't Jump"
2967,Good Will Hunting - What's Eating Gilbert Grape - Sid and Nancy
2968,"Emma - Great Expectations - Ghost and the Darkness, The"
2969,Back to School - Pulp Fiction - True Romance
2970,"Pleasantville - Bronx Tale, A - Apollo 13"
2971,Angela's Ashes - Holy Smoke - High Fidelity
2972,Candyman: Farewell to the Flesh - Graveyard Shift - Halloween: H20
2973,"She's All That - Snow Falling on Cedars - Sixth Sense, The"
2974,"Jerk, The - Pleasantville - Three Kings"
2975,"Lady Vanishes, The - American in Paris, An - Dangerous Liaisons"
2976,Bull Durham - Army of Darkness - Willy Wonka and the Chocolate Factory
2977,Never Been Kissed - Runaway Bride
2978,"Grapes of Wrath, The - Best Years of Our Lives, The - His Girl Friday"
2979,James and the Giant Peach - Rushmore - Election
2980,"Holy Smoke - Topsy-Turvy - Mummy, The"
2981,Four Weddings and a Funeral - Forrest Gump - Sweet and Lowdown
2982,Cape Fear - Devil in a Blue Dress
2983,"Top Gun - No Escape - Siege, The"
2984,"Naked Gun 2 1/2: The Smell of Fear, The - Grumpier Old Men"
2985,Willy Wonka and the Chocolate Factory - Excalibur - Willow
2986,Dog Day Afternoon - Girlfight - My Own Private Idaho
2987,"Toy Story 2 - Princess Mononoke, The (Mononoke Hime) - Princess Bride, The"
2988,"Stir of Echoes - Thomas Crown Affair, The - Superstar"
2989,Tron - Moonraker - Stargate
2990,"Leaving Las Vegas - Shadowlands - American President, The"
2991,Manhattan - In the Heat of the Night - Babe
2992,Gladiator - Mission: Impossible 2 - Gone in 60 Seconds
2993,"Goonies, The - Indiana Jones and the Temple of Doom - Indiana Jones and the Last Crusade"
2994,Red Sonja - Robocop 2 - Money Talks
2995,"Aristocats, The - Love Bug, The - Santa Clause, The"
2996,"Money Pit, The - Never Been Kissed - Robin Hood: Men in Tights"
2997,"Private Benjamin - Patriot, The - Indian in the Cupboard, The"
2998,Mickey Blue Eyes - Never Been Kissed - Muppets From Space
2999,"Fun and Fancy Free - Santa Clause, The - American Tail: Fievel Goes West, An"
3000,True Lies - Flight of the Navigator - Young Sherlock Holmes
3001,Disturbing Behavior - I Still Know What You Did Last Summer - Speed 2: Cruise Control
3002,"Ghost - Adventures of Robin Hood, The - Babe: Pig in the City"
3003,Tron - Con Air - Star Trek III: The Search for Spock
3004,"Kids in the Hall: Brain Candy - Lone Star - Game, The"
3005,"Star Trek VI: The Undiscovered Country - Logan's Run - Blob, The"
3006,"Seven (Se7en) - Professional, The (a.k.a. Leon: The Professional) - Poison Ivy: New Seduction"
3007,Ace Ventura: When Nature Calls - D3: The Mighty Ducks - My Giant
3008,"Nutty Professor, The - Lost World: Jurassic Park, The - Net, The"
3009,Pretty Woman - Runaway Bride - Notting Hill
3010,Mars Attacks! - Alien: Resurrection - Deep Impact
3011,Galaxy Quest - Superman - X-Men
3012,"Star Wars: Episode I - The Phantom Menace - Stepford Wives, The - Superman II"
3013,Forever Young - Return to Oz - Godzilla (Gojira)
3014,"Fisher King, The - Fish Called Wanda, A - Nine Months"
3015,"About Last Night... - Addicted to Love - Adventures of Robin Hood, The"
3016,Star Trek: First Contact - Star Trek V: The Final Frontier - Star Trek: The Wrath of Khan
3017,Trick - Jawbreaker - Do the Right Thing
3018,Deliverance - Peeping Tom - Lifeboat
3019,"Rocky Horror Picture Show, The - Magnolia - Fly, The"
3020,"Love and Basketball - Place in the Sun, A - Say Anything..."
3021,Searching for Bobby Fischer - Rocky
3022,"Robocop - Corruptor, The - Rumble in the Bronx"
3023,"Shakespeare in Love - Sixth Sense, The - Talented Mr. Ripley, The"
3024,Star Trek: Generations - Universal Soldier - Cube
3025,Pocahontas - Roustabout - Popeye
3026,"Angels in the Outfield - Spice World - Pallbearer, The"
3027,"Heat - Lock, Stock & Two Smoking Barrels"
3028,"Bulworth - Gods Must Be Crazy, The - My Cousin Vinny"
3029,Nobody's Fool - My Own Private Idaho - And the Band Played On
3030,Welcome to the Dollhouse - Thelma & Louise - Apollo 13
3031,M*A*S*H - Starship Troopers - Independence Day (ID4)
3032,Oliver! - Dirty Dancing - King Creole
3033,American Pie - Face/Off - Die Hard: With a Vengeance
3034,"American Beauty - American Pie - Bachelor, The"
3035,"Matrix, The - Indiana Jones and the Last Crusade - Fugitive, The"
3036,Cape Fear - When Harry Met Sally... - From Russia with Love
3037,What's Eating Gilbert Grape - Three Colors: Red - Disclosure
3038,"Nightmare Before Christmas, The - Lion King, The - King and I, The"
3039,"Paradine Case, The - Maltese Falcon, The - Suspicion"
3040,Strange Days - Dark City
3041,"Hollow Man - Relic, The - Replacements, The"
3042,Powder - Amistad - Mrs. Doubtfire
3043,Boys and Girls - Psycho Beach Party - Hanging Up
3044,"Mission: Impossible 2 - My Chauffeur - Hunted, The"
3045,"Grifters, The - Who Framed Roger Rabbit? - Palmetto"
3046,"Craft, The - Mummy, The - Halloween: H20"
3047,Star Trek: First Contact - Gattaca - Akira
3048,"Out of Sight - Titanic - Hunt for Red October, The"
3049,"Purple Rose of Cairo, The - Sabrina - Ghost and Mrs. Muir, The"
3050,Gattaca - Cocoon - Arachnophobia
3051,"Run Lola Run (Lola rennt) - Running Man, The - Final Destination"
3052,"M - Big Sleep, The - Notorious"
3053,"Stand by Me - Thin Red Line, The - Happiness"
3054,"Everyone Says I Love You - Down in the Delta - Lock, Stock & Two Smoking Barrels"
3055,"Fog, The - Friday the 13th - Faculty, The"
3056,"Seven (Se7en) - GoodFellas - Dark Crystal, The"
3057,"Bone Collector, The - Big Daddy - Desperately Seeking Susan"
3058,Young Frankenstein - Alien - Psycho
3059,"E.T. the Extra-Terrestrial - Terminator, The - Raising Arizona"
3060,"Kalifornia - Bone Collector, The - Air Force One"
3061,Dr. No - Butch Cassidy and the Sundance Kid - Jurassic Park
3062,"Cable Guy, The - Cabin Boy - Can't Hardly Wait"
3063,Lawrence of Arabia - Star Wars: Episode VI - Return of the Jedi - Indiana Jones and the Last Crusade
3064,"Cider House Rules, The - Forrest Gump - Saving Private Ryan"
3065,"Winnie the Pooh and the Blustery Day - Cinderella - Jungle Book, The"
3066,"Swingers - Wedding Singer, The - Nightmare Before Christmas, The"
3067,Murder at 1600 - Teaching Mrs. Tingle - Ed
3068,Star Wars: Episode V - The Empire Strikes Back - Star Wars: Episode IV - A New Hope
3069,In the Army Now - Renaissance Man - Operation Dumbo Drop
3070,Ran - Harold and Maude - Roger & Me
3071,"General's Daughter, The - Galaxy Quest - For Love of the Game"
3072,"Hard Day's Night, A - Roger & Me - Big"
3073,"Breakfast Club, The - Pleasantville - Trading Places"
3074,Papillon - Almost Famous - Return to Me
3075,"Alive - Secrets & Lies - Grapes of Wrath, The"
3076,Tomorrow Never Dies - Jurassic Park
3077,Reservoir Dogs - Alien - Die Hard
3078,"Fargo - Godfather: Part II, The - Rear Window"
3079,"Ran - Fargo - Shawshank Redemption, The"
3080,"Truth About Cats & Dogs, The - Lethal Weapon 2 - Grease"
3081,"Hidden, The - Men in Black - Sneakers"
3082,"School Daze - Blue Lagoon, The - Clara's Heart"
3083,"American Flyers - American President, The - American Gigolo"
3084,Holy Smoke - Agnes Browne - What Planet Are You From?
3085,"World Is Not Enough, The - Twister - Mission: Impossible 2"
3086,"Kiss Me, Guido - My Cousin Vinny - Face/Off"
3087,"Eve's Bayou - Philadelphia - Crying Game, The"
3088,"Dark Crystal, The - When Harry Met Sally... - Cinema Paradiso"
3089,"Green Mile, The - I.Q. - Little Big Man"
3090,"South Park: Bigger, Longer and Uncut - Dersu Uzala - Citizen Kane"
3091,"Big - Star Wars: Episode IV - A New Hope - Mask, The"
3092,"Fly, The - Army of Darkness - Westworld"
3093,His Girl Friday - Fantasia - X-Men
3094,"South Park: Bigger, Longer and Uncut - Phantasm - Sixth Sense, The"
3095,"Breakfast Club, The - Fast Times at Ridgemont High - Trading Places"
3096,Sleepless in Seattle - Dave - Ghost
3097,High Fidelity - Angel Baby - Moll Flanders
3098,"How to Be a Player - Meet the Deedles - Usual Suspects, The"
3099,"Net, The - Lifeforce - Rocketeer, The"
3100,Boogie Nights - Good Will Hunting - Jerry Maguire
3101,Beetlejuice - Big - Watership Down
3102,"Meteor - Mosquito Coast, The - Mission to Mars"
3103,"Anatomy of a Murder - Princess Bride, The - Cider House Rules, The"
3104,Gone in 60 Seconds - Center Stage - Scream 3
3105,"Some Like It Hot - King and I, The - Being John Malkovich"
3106,"Game, The - Lock, Stock & Two Smoking Barrels - Chasing Amy"
3107,"Beach, The - Being John Malkovich - Better Off Dead..."
3108,"Simple Plan, A - Dog Day Afternoon - Seven (Se7en)"
3109,"Brandon Teena Story, The - When We Were Kings - Paris Is Burning"
3110,Westworld - Butch Cassidy and the Sundance Kid - American Graffiti
3111,"Angels in the Outfield - Night at the Roxbury, A - Life with Mikey"
3112,L.A. Story - High Fidelity - Molly
3113,Erin Brockovich - Office Space - Ever After: A Cinderella Story
3114,"Wedding Singer, The - Truth About Cats & Dogs, The - Empire Records"
3115,"Sound of Music, The - Magnolia - Erin Brockovich"
3116,"Total Recall - Top Gun - Crow, The"
3117,"Fugitive, The - Witness - Sixth Sense, The"
3118,Jackie Chan's First Strike - Thunderbolt and Lightfoot - Backdraft
3119,"Sleeper - Planet of the Apes - Day the Earth Stood Still, The"
3120,"Sixth Sense, The - Story of Us, The - Stigmata"
3121,"Doors, The - End of Days - Entrapment"
3122,"Killing, The - Double Indemnity - Laura"
3123,Sphere - Deep Blue Sea - Lost in Space
3124,"My Dog Skip - Boogie Nights - Naked Gun: From the Files of Police Squad!, The"
3125,"Twister - Saint, The - Jackal, The"
3126,"Rock, The - X-Files: Fight the Future, The - Cube"
3127,Ever After: A Cinderella Story - Emma - Dave
3128,"Pretty Woman - Fisher King, The - L.A. Story"
3129,"L.A. Confidential - Player, The - Sixth Sense, The"
3130,"Alien - Shining, The - Jaws"
3131,What's Eating Gilbert Grape - Eve's Bayou - Trainspotting
3132,"Gun Shy - Perfect Storm, The - Space Cowboys"
3133,"Shaft - Me, Myself and Irene"
3134,Face/Off - Clear and Present Danger - Star Trek IV: The Voyage Home
3135,Get Shorty - Shine - Ulee's Gold
3136,Polish Wedding - Harold and Maude - Airplane!
3137,"Sleepy Hollow - Sixth Sense, The - Rushmore"
3138,Total Recall - Trading Places - Toy Story 2
3139,Things Change - Moonstruck - Chariots of Fire
3140,"Rambo: First Blood Part II - Star Wars: Episode IV - A New Hope - Road to Wellville, The"
3141,Ferris Bueller's Day Off - Ghostbusters - Big
3142,"Body Heat - Pee-wee's Big Adventure - Big Blue, The (Le Grand Bleu)"
3143,"Fugitive, The - Hunt for Red October, The - Hurricane, The"
3144,"Girl, Interrupted - Army of Darkness - Kalifornia"
3145,"Bullets Over Broadway - Ghostbusters - Shining, The"
3146,"Green Mile, The - My Dog Skip - Girl, Interrupted"
3147,"GoldenEye - Total Recall - Rock, The"
3148,"American History X - Stepmom - Gingerbread Man, The"
3149,"Scream 3 - Whole Nine Yards, The - Supernova"
3150,Analyze This - Keeping the Faith - Drowning Mona
3151,Lady and the Tramp - Braveheart - Forrest Gump
3152,"Goonies, The - Girl, Interrupted - X-Men"
3153,So I Married an Axe Murderer - Father of the Bride - Risky Business
3154,Star Trek: Insurrection - Star Trek III: The Search for Spock - Star Trek: First Contact
3155,"Splash - Mask, The - Jumanji"
3156,"Maverick - Patriot, The - Gladiator"
3157,Star Trek: Generations - Star Trek III: The Search for Spock - Twelve Monkeys
3158,Jumanji - In & Out - Planet of the Apes
3159,"Benny & Joon - Titan A.E. - Road to El Dorado, The"
3160,"Terminator, The - Terminator 2: Judgment Day"
3161,Field of Dreams - Leaving Las Vegas - Boogie Nights
3162,"U Turn - American Beauty - Me, Myself and Irene"
3163,"Rushmore - Spitfire Grill, The - Taming of the Shrew, The"
3164,"General's Daughter, The - Gods and Monsters - Gladiator"
3165,Full Metal Jacket - Eyes Wide Shut - Star Wars: Episode I - The Phantom Menace
3166,Taxi Driver - Being John Malkovich - 2001: A Space Odyssey
3167,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) - Shining, The - Indiana Jones and the Last Crusade"
3168,"Sixth Sense, The - Superstar - Story of Us, The"
3169,Species II - Raiders of the Lost Ark - Glory
3170,"Who Framed Roger Rabbit? - Blues Brothers, The - Say Anything..."
3171,Drugstore Cowboy - Pulp Fiction - Mystery Train
3172,Austin Powers: The Spy Who Shagged Me - Being John Malkovich - Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
3173,"Mariachi, El - Highlander - Saving Private Ryan"
3174,Dolores Claiborne - Die Hard: With a Vengeance - Scream
3175,This Is Spinal Tap - Blade Runner - Risky Business
3176,Romeo Must Die - Scream 3
3177,My Cousin Vinny - White Men Can't Jump - Big Daddy
3178,Ferris Bueller's Day Off - Ed Wood - Beetlejuice
3179,"Clerks - Virgin Suicides, The"
3180,"Blue Velvet - Fabulous Baker Boys, The - Firm, The"
3181,Taxi Driver - Modern Times
3182,"Austin Powers: The Spy Who Shagged Me - Bringing Out the Dead - Mod Squad, The"
3183,Mission: Impossible - Top Gun - Under Siege
3184,"Crying Game, The - Three Kings - Dead Man Walking"
3185,Chicken Run - Mumford - Airplane!
3186,"Austin Powers: The Spy Who Shagged Me - Bone Collector, The - Brazil"
3187,GoodFellas - Rear Window - North by Northwest
3188,Soft Fruit - Steel Magnolias
3189,McHale's Navy - Vampire in Brooklyn - Major Payne
3190,Ferris Bueller's Day Off - X-Men - Mission: Impossible 2
3191,Forces of Nature - Picture Perfect - Message in a Bottle
3192,"Patch Adams - GoodFellas - Terminator, The"
3193,Deep Impact - Coneheads - Alien³
3194,"Sixth Sense, The - Thomas Crown Affair, The - Talented Mr. Ripley, The"
3195,Bedknobs and Broomsticks - Freaky Friday - Return from Witch Mountain
3196,Buffy the Vampire Slayer - Child's Play - Friday the 13th
3197,"Big Lebowski, The - Cyclo - Batman"
3198,"Two Thousand Maniacs! - Craft, The - Night of the Comet"
3199,Twister - Rudy - Star Wars: Episode I - The Phantom Menace
3200,Murphy's Romance - Romancing the Stone - Out of Africa
3201,Mad Max 2 (a.k.a. The Road Warrior) - Madonna: Truth or Dare - Malcolm X
3202,"Home Alone 2: Lost in New York - Honey, I Blew Up the Kid - Problem Child"
3203,"Heathers - Terminator, The - Gattaca"
3204,"Defending Your Life - Sixteen Candles - Philadelphia Story, The"
3205,"Wizard of Oz, The - Fantasia - Muppet Movie, The"
3206,Never Been Kissed - Monkey Shines - Romy and Michele's High School Reunion
3207,King Kong - Once Were Warriors - Night Shift
3208,Jawbreaker - Herbie Goes Bananas - Jumpin' Jack Flash
3209,"Barb Wire - Palookaville - Quest, The"
3210,"Mina Tannenbaum - Bicycle Thief, The (Ladri di biciclette) - Pawnbroker, The"
3211,Psycho - Cemetery Man (Dellamorte Dellamore) - North by Northwest
3212,"Star Wars: Episode IV - A New Hope - Angela's Ashes - Hunt for Red October, The"
3213,"Sliding Doors - Full Monty, The - Grand Canyon"
3214,As Good As It Gets - Attack of the Killer Tomatoes! - Atlantic City
3215,"Dirty Dancing - Sixth Sense, The - Apocalypse Now"
3216,Three Colors: White - Saving Private Ryan - Cyrano de Bergerac
3217,Three Colors: White - Three Colors: Blue - Tie Me Up! Tie Me Down!
3218,"Pushing Tin - Restoration - Run Silent, Run Deep"
3219,"Any Given Sunday - Karate Kid, Part II, The - Air Force One"
3220,Jaws - Breaking Away - Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto)
3221,Die Hard: With a Vengeance - Outbreak - Predator 2
3222,Saving Private Ryan - Pulp Fiction
3223,"Sleepy Hollow - Rushmore - South Park: Bigger, Longer and Uncut"
3224,"Armageddon - Pelican Brief, The - Breakdown"
3225,"Groundhog Day - Player, The"
3226,"Matrix, The - Good, The Bad and The Ugly, The - Diva"
3227,"Gremlins 2: The New Batch - Paper, The - Sister Act"
3228,"Haunting, The - House on Haunted Hill, The - Mosquito Coast, The"
3229,"One Flew Over the Cuckoo's Nest - Bridge on the River Kwai, The - Vie est belle, La (Life is Rosey)"
3230,Face/Off - Air Force One - 8MM
3231,Star Wars: Episode VI - Return of the Jedi - Terminator 2: Judgment Day - Lethal Weapon
3232,"Englishman Who Went Up a Hill, But Came Down a Mountain, The - Wayne's World - Wag the Dog"
3233,"Rocky - Atlantic City - Postino, Il (The Postman)"
3234,Chungking Express - Exotica
3235,"Stuart Little - Thirteenth Floor, The - Talented Mr. Ripley, The"
3236,Back to the Future - American Psycho
3237,Babe - Miller's Crossing - Wallace & Gromit: The Best of Aardman Animation
3238,"Die Hard - Driving Miss Daisy - Elephant Man, The"
3239,French Kiss - Picture Perfect - Days of Thunder
3240,"Matrix, The - Total Recall - Casino"
3241,Cliffhanger - Clue - Air America
3242,"Striking Distance - Hurricane, The - Conan the Barbarian"
3243,Clueless - True Lies - Dave
3244,Vacation - Father of the Bride
3245,Dinosaur - Next Friday - Gun Shy
3246,"Long Kiss Goodnight, The - Men With Guns - True Lies"
3247,Romancing the Stone - Star Wars: Episode VI - Return of the Jedi - Star Trek: The Wrath of Khan
3248,"Place in the Sun, A - West Side Story - Dead Man Walking"
3249,"Eye of the Beholder - Eyes Wide Shut - Faculty, The"
3250,"Green Mile, The - American History X - Twelve Monkeys"
3251,"Jean de Florette - Fish Called Wanda, A - Airplane!"
3252,Stigmata - Stir of Echoes - Tender Mercies
3253,Vanya on 42nd Street - Kolya - Affliction
3254,"Blues Brothers, The - Manhattan Murder Mystery"
3255,Threesome - Sliding Doors - Conspiracy Theory
3256,"Snow Falling on Cedars - Superstar - Talented Mr. Ripley, The"
3257,"Spellbound - Lone Star - Red Violin, The (Le Violon rouge)"
3258,Ferris Bueller's Day Off - Glory - Parenthood
3259,"Godfather: Part II, The - Raiders of the Lost Ark - Goldfinger"
3260,Hang 'em High - Young Guns - Wyatt Earp
3261,Around the World in 80 Days - Brassed Off - Dick
3262,"Misérables, Les - Evita - Lion King, The"
3263,"Die Hard 2 - Patriot, The - Night to Remember, A"
3264,"Erin Brockovich - Cider House Rules, The - Talented Mr. Ripley, The"
3265,"Hand That Rocks the Cradle, The - Kalifornia - Devil's Own, The"
3266,"Meet the Parents - Cup, The (Phörpa) - GoodFellas"
3267,Four Weddings and a Funeral - L.A. Story - My Cousin Vinny
3268,"Reservoir Dogs - Alien - Matrix, The"
3269,"Star Wars: Episode VI - Return of the Jedi - Official Story, The (La Historia Oficial) - Terminator, The"
3270,"Still Breathing - Iron Giant, The - Shawshank Redemption, The"
3271,"While You Were Sleeping - Sabrina - Nutty Professor, The"
3272,Batman Returns - Tequila Sunrise - Alien³
3273,2001: A Space Odyssey - Barry Lyndon
3274,Popeye - Red Sonja - King Kong Lives
3275,"Virgin Suicides, The - Being There"
3276,Return to Paradise - Boys Life - GoodFellas
3277,Almost Famous - Gone with the Wind - Raising Arizona
3278,Cinema Paradiso - Raising Arizona - Ninotchka
3279,"Dirty Dozen, The - Mission to Mars - Twelve Monkeys"
3280,"Ninth Gate, The - Me, Myself and Irene - Mission to Mars"
3281,Father of the Bride - Christmas Vacation - As Good As It Gets
3282,North by Northwest - Singin' in the Rain
3283,"Outlaw Josey Wales, The - Magnum Force - Hang 'em High"
3284,"Commitments, The - Big Chill, The - Dangerous Liaisons"
3285,Best in Show - Space Cowboys - Road Trip
3286,"Rocky Horror Picture Show, The - Lady and the Tramp - Oliver!"
3287,Elizabeth - Field of Dreams
3288,Double Indemnity - Citizen Kane - American Beauty
3289,"English Patient, The - Seven Years in Tibet - Rob Roy"
3290,Beneath the Planet of the Apes - Independence Day (ID4) - White Men Can't Jump
3291,Flirt - Schindler's List
3292,"Palm Beach Story, The - Pacific Heights - Parent Trap, The"
3293,Patch Adams - Communion - Freejack
3294,"Batman - Untouchables, The - Robocop"
3295,"Days of Thunder - Saving Private Ryan - Patriot, The"
3296,Office Space - Romy and Michele's High School Reunion - Rushmore
3297,Air Force One - Toy Story - Pump Up the Volume
3298,"She's All That - South Park: Bigger, Longer and Uncut - Talented Mr. Ripley, The"
3299,"Sid and Nancy - Raiders of the Lost Ark - Big Chill, The"
3300,Giant - Young Sherlock Holmes - 52 Pick-Up
3301,Trainspotting - Sling Blade - Carnival of Souls
3302,"Usual Suspects, The - Shawshank Redemption, The - Varsity Blues"
3303,"Fish Called Wanda, A - Toy Story 2"
3304,"Meet Me in St. Louis - Sound of Music, The - Blues Brothers, The"
3305,Glengarry Glen Ross - American History X - Fight Club
3306,"French Connection, The - Butch Cassidy and the Sundance Kid - Cyrano de Bergerac"
3307,"X-Files: Fight the Future, The - Dead Again - Client, The"
3308,Santa Claus: The Movie - Misery - Candyman
3309,"Lion King, The - Fantasia - Great Muppet Caper, The"
3310,"Cider House Rules, The - Erin Brockovich - Lethal Weapon"
3311,"187 - Poetic Justice - Postman, The"
3312,Cliffhanger - Money Train - Get Carter
3313,Highlander III: The Sorcerer - Almost Famous - Kiss the Girls
3314,Sixteen Candles - One Crazy Summer - Gremlins
3315,"My Best Friend's Wedding - Distinguished Gentleman, The - Austin Powers: International Man of Mystery"
3316,"Lock, Stock & Two Smoking Barrels - Silence of the Lambs, The - Reservoir Dogs"
3317,Spawn - Robocop 2 - Virus
3318,Butch Cassidy and the Sundance Kid - Stop Making Sense - Body Heat
3319,"Prick Up Your Ears - Mission, The - Cry in the Dark, A"
3320,"Pinocchio - Secret of NIMH, The - Robin Hood"
3321,Cocoon - Jeremiah Johnson - Blazing Saddles
3322,"Princess Bride, The - William Shakespeare's Romeo and Juliet - Little Mermaid, The"
3323,"Pulp Fiction - Raging Bull - Hustler, The"
3324,Star Wars: Episode VI - Return of the Jedi - Total Recall
3325,"Sixth Sense, The - Stir of Echoes - Summer of Sam"
3326,Scary Movie - Air Force One - Cocoon: The Return
3327,Blade - Backdraft - Chain Reaction
3328,To Gillian on Her 37th Birthday - Free Willy - Mary Reilly
3329,"Full Monty, The - Clueless - Affliction"
3330,"Red Violin, The (Le Violon rouge) - Shakespeare in Love"
3331,"Pulp Fiction - Fargo - Simple Plan, A"
3332,"Frequency - Astronaut's Wife, The - Battlefield Earth"
3333,"Whipped - eXistenZ - Yards, The"
3334,"Dances with Wolves - Commitments, The - Aladdin"
3335,You've Got Mail - Happy Gilmore - Vacation
3336,Volunteers - And God Created Woman - Blame It on Rio
3337,Casablanca - Apocalypse Now - L.A. Confidential
3338,"U-571 - Down to You - Sixth Sense, The"
3339,"Crying Game, The - Whole Nine Yards, The - Hanging Up"
3340,"Mulholland Falls - Spitfire Grill, The - Down to You"
3341,"Metropolitan - Fisher King, The - South Park: Bigger, Longer and Uncut"
3342,Stuart Little - Stigmata - Teaching Mrs. Tingle
3343,"Shawshank Redemption, The - Gladiator - Boys and Girls"
3344,Sense and Sensibility - Rebel Without a Cause - Modern Times
